tabla,salesordernumber,salesorderlinenumber,columna_diferente,valor_postgres,valor_sqlserver
fact_reseller_sales,SO43668,6,employeekey,282,288
fact_reseller_sales,SO43668,7,employeekey,282,288
fact_reseller_sales,SO43668,8,employeekey,282,288
fact_reseller_sales,SO43668,9,employeekey,282,288
fact_reseller_sales,SO43668,10,employeekey,282,288
fact_reseller_sales,SO43668,11,employeekey,282,288
fact_reseller_sales,SO43668,12,employeekey,282,288
fact_reseller_sales,SO43668,13,employeekey,282,288
fact_reseller_sales,SO43668,14,employeekey,282,288
fact_reseller_sales,SO43668,15,employeekey,282,288
fact_reseller_sales,SO43668,16,employeekey,282,288
fact_reseller_sales,SO43668,17,employeekey,282,288
fact_reseller_sales,SO43668,18,employeekey,282,288
fact_reseller_sales,SO43668,19,employeekey,282,288
fact_reseller_sales,SO43668,20,employeekey,282,288
fact_reseller_sales,SO43661,15,extendedamount,100.93249999999999,100.9325
fact_reseller_sales,SO43662,5,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO43662,15,extendedamount,535.7424000000001,535.7424
fact_reseller_sales,SO43668,6,extendedamount,1103.6291999999999,1103.6292
fact_reseller_sales,SO43668,15,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO43668,24,extendedamount,535.7424000000001,535.7424
fact_reseller_sales,SO43668,26,extendedamount,535.7424000000001,535.7424
fact_reseller_sales,SO43675,2,extendedamount,100.93249999999999,100.9325
fact_reseller_sales,SO43677,9,extendedamount,25.932499999999997,25.9325
fact_reseller_sales,SO43689,9,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO43689,20,extendedamount,3775.1301000000003,3775.1301
fact_reseller_sales,SO43694,11,extendedamount,100.93249999999999,100.9325
fact_reseller_sales,SO43846,1,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO43850,6,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO43851,8,extendedamount,535.7424000000001,535.7424
fact_reseller_sales,SO43873,9,extendedamount,535.7424000000001,535.7424
fact_reseller_sales,SO43873,15,extendedamount,100.93249999999999,100.9325
fact_reseller_sales,SO43873,19,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO43875,6,extendedamount,14279.957999999999,14279.958
fact_reseller_sales,SO43875,9,extendedamount,3612.9745000000003,3612.9745
fact_reseller_sales,SO43875,10,extendedamount,23663.9292,23663.9304
fact_reseller_sales,SO43875,12,extendedamount,25447.4233,25447.4246
fact_reseller_sales,SO43875,19,extendedamount,100.93249999999999,100.9325
fact_reseller_sales,SO43879,9,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO43879,15,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO43879,17,extendedamount,100.93249999999999,100.9325
fact_reseller_sales,SO43879,20,extendedamount,535.7424000000001,535.7424
fact_reseller_sales,SO43879,23,extendedamount,100.93249999999999,100.9325
fact_reseller_sales,SO43883,10,extendedamount,535.7424000000001,535.7424
fact_reseller_sales,SO43884,3,extendedamount,2429.2799999999997,2429.28
fact_reseller_sales,SO43884,8,extendedamount,2456.1000000000004,2456.1
fact_reseller_sales,SO43884,9,extendedamount,100.93249999999999,100.9325
fact_reseller_sales,SO43884,17,extendedamount,27607.9174,27607.9188
fact_reseller_sales,SO43890,3,extendedamount,14279.957999999999,14279.958
fact_reseller_sales,SO43890,13,extendedamount,2429.2799999999997,2429.28
fact_reseller_sales,SO43898,5,extendedamount,36.305499999999995,36.3055
fact_reseller_sales,SO43898,7,extendedamount,100.93249999999999,100.9325
fact_reseller_sales,SO43898,13,extendedamount,306.66900000000004,306.669
fact_reseller_sales,SO43902,5,extendedamount,3612.9745000000003,3612.9745
fact_reseller_sales,SO43906,7,extendedamount,36.305499999999995,36.3055
fact_reseller_sales,SO43911,11,extendedamount,100.93249999999999,100.9325
fact_reseller_sales,SO43911,15,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO43913,10,extendedamount,100.93249999999999,100.9325
fact_reseller_sales,SO43917,5,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO44079,6,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO44079,22,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO44081,16,extendedamount,100.93249999999999,100.9325
fact_reseller_sales,SO44085,9,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO44086,15,extendedamount,51.864999999999995,51.865
fact_reseller_sales,SO44086,16,extendedamount,100.93249999999999,100.9325
fact_reseller_sales,SO44086,18,extendedamount,201.86499999999998,201.865
fact_reseller_sales,SO44086,20,extendedamount,2429.2799999999997,2429.28
fact_reseller_sales,SO44091,6,extendedamount,100.93249999999999,100.9325
fact_reseller_sales,SO44091,7,extendedamount,100.93249999999999,100.9325
fact_reseller_sales,SO44098,5,extendedamount,114.94999999999999,114.95
fact_reseller_sales,SO44100,5,extendedamount,14174.957999999999,14174.958
fact_reseller_sales,SO44100,9,extendedamount,21532.4351,21532.4362
fact_reseller_sales,SO44100,16,extendedamount,2456.1000000000004,2456.1
fact_reseller_sales,SO44100,17,extendedamount,25.932499999999997,25.9325
fact_reseller_sales,SO44110,11,extendedamount,100.93249999999999,100.9325
fact_reseller_sales,SO44110,20,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO44114,3,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO44114,7,extendedamount,535.7424000000001,535.7424
fact_reseller_sales,SO44115,9,extendedamount,14279.957999999999,14279.958
fact_reseller_sales,SO44119,5,extendedamount,14279.957999999999,14279.958
fact_reseller_sales,SO44121,4,extendedamount,2456.1000000000004,2456.1
fact_reseller_sales,SO44128,11,extendedamount,25.932499999999997,25.9325
fact_reseller_sales,SO44129,5,extendedamount,535.7424000000001,535.7424
fact_reseller_sales,SO44129,8,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO44129,15,extendedamount,535.7424000000001,535.7424
fact_reseller_sales,SO44131,4,extendedamount,100.93249999999999,100.9325
fact_reseller_sales,SO44133,14,extendedamount,535.7424000000001,535.7424
fact_reseller_sales,SO44283,11,extendedamount,535.7424000000001,535.7424
fact_reseller_sales,SO44283,19,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO44284,3,extendedamount,14174.957999999999,14174.958
fact_reseller_sales,SO44285,5,extendedamount,2456.1000000000004,2456.1
fact_reseller_sales,SO44288,15,extendedamount,535.7424000000001,535.7424
fact_reseller_sales,SO44288,24,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO44288,25,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO44288,26,extendedamount,2274.2277000000004,2274.2277
fact_reseller_sales,SO44296,4,extendedamount,100.93249999999999,100.9325
fact_reseller_sales,SO44296,18,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO44298,13,extendedamount,100.93249999999999,100.9325
fact_reseller_sales,SO44299,21,extendedamount,25.932499999999997,25.9325
fact_reseller_sales,SO44313,15,extendedamount,535.7424000000001,535.7424
fact_reseller_sales,SO44317,11,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO44317,21,extendedamount,181.67849999999999,181.6785
fact_reseller_sales,SO44317,28,extendedamount,51.864999999999995,51.865
fact_reseller_sales,SO44493,9,extendedamount,25.932499999999997,25.9325
fact_reseller_sales,SO44498,5,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO44501,13,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO44504,10,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO44505,3,extendedamount,14279.957999999999,14279.958
fact_reseller_sales,SO44506,3,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO44506,25,extendedamount,25.932499999999997,25.9325
fact_reseller_sales,SO44506,27,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO44509,8,extendedamount,1784.4900000000002,1784.49
fact_reseller_sales,SO44509,22,extendedamount,535.7424000000001,535.7424
fact_reseller_sales,SO44509,31,extendedamount,551.8145999999999,551.8146
fact_reseller_sales,SO44513,13,extendedamount,14279.957999999999,14279.958
fact_reseller_sales,SO43659,1,freight,616.0984,50.6249
fact_reseller_sales,SO43659,2,freight,616.0984,151.8746
fact_reseller_sales,SO43659,3,freight,616.0984,50.6249
fact_reseller_sales,SO43659,4,freight,616.0984,50.9999
fact_reseller_sales,SO43659,5,freight,616.0984,50.9999
fact_reseller_sales,SO43659,6,freight,616.0984,101.9997
fact_reseller_sales,SO43659,7,freight,616.0984,50.9999
fact_reseller_sales,SO43659,8,freight,616.0984,2.163
fact_reseller_sales,SO43659,9,freight,616.0984,0.721
fact_reseller_sales,SO43659,10,freight,616.0984,0.855
fact_reseller_sales,SO43659,11,freight,616.0984,0.2593
fact_reseller_sales,SO43659,12,freight,616.0984,2.0187
fact_reseller_sales,SO43660,1,freight,38.8276,10.4865
fact_reseller_sales,SO43660,2,freight,38.8276,21.8699
fact_reseller_sales,SO43661,1,freight,985.553,20.244
fact_reseller_sales,SO43661,2,freight,985.553,17.8676
fact_reseller_sales,SO43661,3,freight,985.553,35.7352
fact_reseller_sales,SO43661,4,freight,985.553,0.5187
fact_reseller_sales,SO43661,5,freight,985.553,2.884
fact_reseller_sales,SO43661,6,freight,985.553,36.1297
fact_reseller_sales,SO43661,7,freight,985.553,151.8746
fact_reseller_sales,SO43661,8,freight,985.553,101.2497
fact_reseller_sales,SO43661,9,freight,985.553,1.0093
fact_reseller_sales,SO43661,10,freight,985.553,40.935
fact_reseller_sales,SO43661,11,freight,985.553,202.4994
fact_reseller_sales,SO43661,12,freight,985.553,101.9997
fact_reseller_sales,SO43661,13,freight,985.553,1.442
fact_reseller_sales,SO43661,14,freight,985.553,101.2497
fact_reseller_sales,SO43661,15,freight,985.553,2.5233
fact_reseller_sales,SO43662,1,freight,867.2389,31.4594
fact_reseller_sales,SO43662,2,freight,867.2389,52.4324
fact_reseller_sales,SO43662,3,freight,867.2389,9.1969
fact_reseller_sales,SO43662,4,freight,867.2389,87.4794
fact_reseller_sales,SO43662,5,freight,867.2389,13.7954
fact_reseller_sales,SO43662,6,freight,867.2389,52.4324
fact_reseller_sales,SO43662,7,freight,867.2389,31.4594
fact_reseller_sales,SO43662,8,freight,867.2389,20.9729
fact_reseller_sales,SO43662,9,freight,867.2389,53.6741
fact_reseller_sales,SO43662,10,freight,867.2389,21.8699
fact_reseller_sales,SO43662,11,freight,867.2389,31.4594
fact_reseller_sales,SO43662,12,freight,867.2389,8.9225
fact_reseller_sales,SO43662,13,freight,867.2389,131.2191
fact_reseller_sales,SO43662,14,freight,867.2389,4.5985
fact_reseller_sales,SO43662,15,freight,867.2389,13.3936
fact_reseller_sales,SO43662,16,freight,867.2389,53.6741
fact_reseller_sales,SO43662,17,freight,867.2389,31.4594
fact_reseller_sales,SO43662,18,freight,867.2389,4.5985
fact_reseller_sales,SO43662,19,freight,867.2389,8.9225
fact_reseller_sales,SO43662,20,freight,867.2389,4.4645
fact_reseller_sales,SO43662,21,freight,867.2389,31.4594
fact_reseller_sales,SO43662,22,freight,867.2389,21.8699
fact_reseller_sales,SO43663,1,freight,12.5838,10.4865
fact_reseller_sales,SO43664,1,freight,732.81,50.9999
fact_reseller_sales,SO43664,2,freight,732.81,202.4994
fact_reseller_sales,SO43664,3,freight,732.81,0.721
fact_reseller_sales,SO43664,4,freight,732.81,0.721
fact_reseller_sales,SO43664,5,freight,732.81,101.2497
fact_reseller_sales,SO43664,6,freight,732.81,152.9996
fact_reseller_sales,SO43664,7,freight,732.81,50.9999
fact_reseller_sales,SO43664,8,freight,732.81,50.6249
fact_reseller_sales,SO43665,1,freight,429.9821,1.0093
fact_reseller_sales,SO43665,2,freight,429.9821,50.9999
fact_reseller_sales,SO43665,3,freight,429.9821,0.5047
fact_reseller_sales,SO43665,4,freight,429.9821,1.442
fact_reseller_sales,SO43665,5,freight,429.9821,101.2497
fact_reseller_sales,SO43665,6,freight,429.9821,0.2593
fact_reseller_sales,SO43665,7,freight,429.9821,101.2497
fact_reseller_sales,SO43665,8,freight,429.9821,50.6249
fact_reseller_sales,SO43665,9,freight,429.9821,0.855
fact_reseller_sales,SO43665,10,freight,429.9821,50.6249
fact_reseller_sales,SO43666,1,freight,151.9921,10.4865
fact_reseller_sales,SO43666,2,freight,151.9921,53.6741
fact_reseller_sales,SO43666,3,freight,151.9921,8.9225
fact_reseller_sales,SO43666,4,freight,151.9921,21.8699
fact_reseller_sales,SO43666,5,freight,151.9921,20.9729
fact_reseller_sales,SO43666,6,freight,151.9921,10.4865
fact_reseller_sales,SO43667,1,freight,183.1626,0.4275
fact_reseller_sales,SO43667,2,freight,183.1626,50.9999
fact_reseller_sales,SO43667,3,freight,183.1626,50.6249
fact_reseller_sales,SO43667,4,freight,183.1626,50.6249
fact_reseller_sales,SO43668,1,freight,1081.8018,65.6096
fact_reseller_sales,SO43668,2,freight,1081.8018,107.3481
fact_reseller_sales,SO43668,3,freight,1081.8018,73.4053
fact_reseller_sales,SO43668,4,freight,1081.8018,62.9188
fact_reseller_sales,SO43668,5,freight,1081.8018,4.3261
fact_reseller_sales,SO43668,6,freight,1081.8018,27.5907
fact_reseller_sales,SO43668,7,freight,1081.8018,1.0093
fact_reseller_sales,SO43668,8,freight,1081.8018,1.0093
fact_reseller_sales,SO43668,9,freight,1081.8018,43.7397
fact_reseller_sales,SO43668,10,freight,1081.8018,0.5187
fact_reseller_sales,SO43668,11,freight,1081.8018,9.1969
fact_reseller_sales,SO43668,12,freight,1081.8018,65.6096
fact_reseller_sales,SO43668,13,freight,1081.8018,31.4594
fact_reseller_sales,SO43668,14,freight,1081.8018,20.9729
fact_reseller_sales,SO43668,15,freight,1081.8018,13.7954
fact_reseller_sales,SO43668,16,freight,1081.8018,20.9729
fact_reseller_sales,SO43668,17,freight,1081.8018,20.9729
fact_reseller_sales,SO43668,18,freight,1081.8018,9.1969
fact_reseller_sales,SO43668,19,freight,1081.8018,0.721
fact_reseller_sales,SO43668,20,freight,1081.8018,20.9729
fact_reseller_sales,SO43659,1,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43659,2,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43659,3,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43659,4,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43659,5,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43659,6,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43659,7,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43659,8,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43659,9,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43659,10,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43659,11,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43659,12,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43660,1,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43660,2,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43661,1,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43661,2,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43661,3,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43661,4,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43661,5,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43661,6,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43661,7,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43661,8,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43661,9,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43661,10,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43661,11,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43661,12,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43661,13,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43661,14,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43661,15,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,1,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,2,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,3,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,4,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,5,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,6,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,7,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,8,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,9,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,10,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,11,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,12,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,13,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,14,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,15,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,16,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,17,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,18,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,19,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,20,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,21,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43662,22,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43663,1,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43664,1,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43664,2,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43664,3,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43664,4,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43664,5,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43664,6,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43664,7,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43664,8,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43665,1,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43665,2,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43665,3,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43665,4,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43665,5,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43665,6,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43665,7,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43665,8,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43665,9,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43665,10,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43666,1,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43666,2,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43666,3,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43666,4,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43666,5,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43666,6,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43667,1,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43667,2,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43667,3,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43667,4,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43668,1,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43668,2,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43668,3,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43668,4,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43668,5,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43668,6,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43668,7,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43668,8,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43668,9,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43668,10,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43668,11,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43668,12,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43668,13,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43668,14,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43668,15,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43668,16,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43668,17,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43668,18,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43668,19,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43668,20,orderdate,2011-05-31 00:00:00+00:00,2010-12-29 00:00:00
fact_reseller_sales,SO43659,1,orderdatekey,20110531,20101229
fact_reseller_sales,SO43659,2,orderdatekey,20110531,20101229
fact_reseller_sales,SO43659,3,orderdatekey,20110531,20101229
fact_reseller_sales,SO43659,4,orderdatekey,20110531,20101229
fact_reseller_sales,SO43659,5,orderdatekey,20110531,20101229
fact_reseller_sales,SO43659,6,orderdatekey,20110531,20101229
fact_reseller_sales,SO43659,7,orderdatekey,20110531,20101229
fact_reseller_sales,SO43659,8,orderdatekey,20110531,20101229
fact_reseller_sales,SO43659,9,orderdatekey,20110531,20101229
fact_reseller_sales,SO43659,10,orderdatekey,20110531,20101229
fact_reseller_sales,SO43659,11,orderdatekey,20110531,20101229
fact_reseller_sales,SO43659,12,orderdatekey,20110531,20101229
fact_reseller_sales,SO43660,1,orderdatekey,20110531,20101229
fact_reseller_sales,SO43660,2,orderdatekey,20110531,20101229
fact_reseller_sales,SO43661,1,orderdatekey,20110531,20101229
fact_reseller_sales,SO43661,2,orderdatekey,20110531,20101229
fact_reseller_sales,SO43661,3,orderdatekey,20110531,20101229
fact_reseller_sales,SO43661,4,orderdatekey,20110531,20101229
fact_reseller_sales,SO43661,5,orderdatekey,20110531,20101229
fact_reseller_sales,SO43661,6,orderdatekey,20110531,20101229
fact_reseller_sales,SO43661,7,orderdatekey,20110531,20101229
fact_reseller_sales,SO43661,8,orderdatekey,20110531,20101229
fact_reseller_sales,SO43661,9,orderdatekey,20110531,20101229
fact_reseller_sales,SO43661,10,orderdatekey,20110531,20101229
fact_reseller_sales,SO43661,11,orderdatekey,20110531,20101229
fact_reseller_sales,SO43661,12,orderdatekey,20110531,20101229
fact_reseller_sales,SO43661,13,orderdatekey,20110531,20101229
fact_reseller_sales,SO43661,14,orderdatekey,20110531,20101229
fact_reseller_sales,SO43661,15,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,1,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,2,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,3,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,4,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,5,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,6,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,7,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,8,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,9,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,10,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,11,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,12,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,13,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,14,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,15,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,16,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,17,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,18,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,19,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,20,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,21,orderdatekey,20110531,20101229
fact_reseller_sales,SO43662,22,orderdatekey,20110531,20101229
fact_reseller_sales,SO43663,1,orderdatekey,20110531,20101229
fact_reseller_sales,SO43664,1,orderdatekey,20110531,20101229
fact_reseller_sales,SO43664,2,orderdatekey,20110531,20101229
fact_reseller_sales,SO43664,3,orderdatekey,20110531,20101229
